"id","city","zone","district","name","alias","types","birthday","phone","fax","postalCode","address","mail","homePage","enabled","twd97X","twd97Y","wgs84aX","wgs84aY"
"011XR2","新北市","板橋分區","板橋區","新北市私立鴻園幼兒園","鴻園幼兒園","一般,幼兒園,私立","2017-10-23T00:00:00","02-66375979","","220","新北市板橋區長安街331巷77號1樓","h66375979@gmail.com","","true","297698.21","2767292.65","121.47258600","25.01292700"
"014E20","新北市","文山分區","新店區","新北市立安坑國小補校","新北市立安坑國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E21","新北市","瑞芳分區","瑞芳區","新北市立瑞芳國小補校","新北市立瑞芳國小補校","偏遠,國小補校,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR3","新北市","板橋分區","板橋區","新北市私立幸福幼兒園","幸福幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E24","新北市","淡水分區","三芝區","新北市立三芝國小補校","新北市立三芝國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E25","新北市","新莊分區","五股區","新北市立五股國小補校","新北市立五股國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR4","新北市","板橋分區","板橋區","新北市私立忠山幼兒園","忠山幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E27","新北市","三鶯分區","樹林區","新北市立樹林國小補校","新北市立樹林國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E29","新北市","三鶯分區","鶯歌區","新北市立鳳鳴國小補校","新北市立鳳鳴國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR5","新北市","板橋分區","板橋區","新北市私立忠孝幼兒園","忠孝幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E31","新北市","板橋分區","板橋區","新北市立文德國小補校","新北市立文德國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E32","新北市","板橋分區","土城區","新北市立土城國小補校","新北市立土城國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E33","新北市","新莊分區","新莊區","新北市立裕民國小補校","新北市立裕民國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR6","新北市","板橋分區","板橋區","財團法人台北市中華基督教青年會附設新北市私立板新幼兒園","板新幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E34","新北市","新莊分區","新莊區","新北市立光華國小補校","新北市立光華國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E35","新北市","雙和分區","永和區","新北市立秀朗國小補校","新北市立秀朗國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR8","新北市","板橋分區","板橋區","新北市私立恬馨幼兒園","恬馨幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E36","新北市","淡水分區","淡水區","新北市立鄧公國小補校","新北市立鄧公國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E40","新北市","新莊分區","林口區","新北市立林口國小補校","新北市立林口國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XR9","新北市","板橋分區","板橋區","新北市私立省思幼兒園","省思幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E42","新北市","瑞芳分區","貢寮區","新北市立澳底國小補校","新北市立澳底國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRA","新北市","板橋分區","板橋區","新北市私立致理幼兒園","致理幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E45","新北市","板橋分區","板橋區","新北市立文聖國小補校","新北市立文聖國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E47","新北市","板橋分區","土城區","新北市立清水國小補校","新北市立清水國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E48","新北市","三鶯分區","樹林區","新北市立文林國小補校","新北市立文林國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRB","新北市","板橋分區","板橋區","新北市私立若仁幼兒園","若仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E50","新北市","三鶯分區","鶯歌區","新北市立建國國小補校","新北市立建國國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E51","新北市","雙和分區","中和區","新北市立中和國小補校","新北市立中和國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRC","新北市","板橋分區","板橋區","新北市私立班尼迪克幼兒園","班尼迪克幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E52","新北市","新莊分區","新莊區","新北市立豐年國小補校","新北市立豐年國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E53","新北市","新莊分區","新莊區","新北市立丹鳳國小補校","新北市立丹鳳國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRD","新北市","板橋分區","板橋區","新北市私立偉仁幼兒園","偉仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E55","新北市","三重分區","三重區","新北市立三光國小補校","新北市立三光國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E59","新北市","文山分區","深坑區","新北市立深坑國小補校","新北市立深坑國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRE","新北市","板橋分區","板橋區","新北市私立道安幼兒園","道安幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E61","新北市","七星分區","汐止區","新北市立崇德國小補校","新北市立崇德國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E62","新北市","新莊分區","八里區","新北市立八里國小補校","新北市立八里國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRI","新北市","板橋分區","板橋區","新北市私立喬心幼兒園","喬心幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E64","新北市","三重分區","蘆洲區","新北市立蘆洲國小補校","新北市立蘆洲國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E65","新北市","板橋分區","板橋區","新北市立信義國小補校","新北市立信義國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRJ","新北市","板橋分區","板橋區","新北市私立喬幼幼兒園","喬幼幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E66","新北市","板橋分區","板橋區","新北市立埔墘國小補校","新北市立埔墘國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E67","新北市","雙和分區","中和區","新北市立秀山國小補校","新北市立秀山國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E71","新北市","文山分區","新店區","新北市立新和國小附設補校","新北市立新和國小附設補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRK","新北市","板橋分區","板橋區","新北市私立喬治亞幼兒園","喬治亞幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E72","新北市","三鶯分區","樹林區","新北市立大同國小附設補校","新北市立大同國小附設補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E74","新北市","文山分區","新店區","新北市立雙城國小補校","新北市立雙城國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRN","新北市","板橋分區","板橋區","新北市私立智翔幼兒園","智翔幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E75","新北市","三重分區","三重區","新北市立重陽國小補校","新北市立重陽國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E79","新北市","七星分區","汐止區","新北市立金龍國小補校","新北市立金龍國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRO","新北市","板橋分區","板橋區","新北市私立童苑幼兒園","童苑幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E80","新北市","三重分區","蘆洲區","新北市立成功國小補校","新北市立成功國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E83","新北市","三重分區","三重區","新北市立三重國小補校","新北市立三重國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRQ","新北市","板橋分區","板橋區","新北市私立藍天幼兒園","藍天幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E84","新北市","三鶯分區","鶯歌區","新北市立中湖國小補校","新北市立中湖國小補校","偏遠,國小補校,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E86","新北市","板橋分區","板橋區","新北市立大觀國小補校","新北市立大觀國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRR","新北市","板橋分區","板橋區","新北市私立雙成幼兒園","雙成幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014E87","新北市","三鶯分區","三峽區","新北市立中園國小補校","新北市立中園國小補校","國小補校,一般,公立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9B","新北市","雙和分區","中和區","新北市立中和幼兒園","新北市立中和幼兒園","幼兒園,公立,一般","2011-09-01T00:00:00","02-29456696","02-29455196","235","新北市中和區南山路236號3樓","ntpc59303@ntpc.gov.tw","","true","301150.89","2764733.13","121.50669900","24.98970700"
"014X9D","新北市","三重分區","蘆洲區","新北市私立美樂蒂幼兒園","美樂蒂幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRT","新北市","板橋分區","板橋區","新北市私立慈惠幼兒園","慈惠幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAR","新北市","新莊分區","五股區","新北市私立良華幼兒園","良華幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XFR","新北市","新莊分區","新莊區","新北市私立愛蜜立幼兒園","愛蜜立幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAS","新北市","新莊分區","五股區","新北市私立強生幼兒園","強生幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XRU","新北市","板橋分區","板橋區","新北市私立愛森堡幼兒園","愛森堡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAU","新北市","新莊分區","五股區","新北市私立華盛頓幼兒園","華盛頓幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XFV","新北市","新莊分區","新莊區","新北市私立喬聖幼兒園","喬聖幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAW","新北市","新莊分區","五股區","新北市私立振鋒幼兒園","振鋒幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XFX","新北市","新莊分區","新莊區","新北市私立楷模幼兒園","楷模幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XS0","新北市","板橋分區","板橋區","新北市私立溫馨幼兒園","溫馨幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAY","新北市","新莊分區","五股區","新北市私立聖雅幼兒園","聖雅幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XFZ","新北市","新莊分區","新莊區","新北市私立夏恩昌隆幼兒園","夏恩昌隆幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YAZ","新北市","新莊分區","五股區","新北市私立優質幼兒園","優質幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XS4","新北市","板橋分區","板橋區","新北市私立漢林堡幼兒園","漢林堡幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB0","新北市","新莊分區","五股區","新北市私立新天母幼兒園","新天母幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XG1","新北市","新莊分區","新莊區","新北市私立生活家幼兒園","生活家幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB1","新北市","新莊分區","五股區","新北市私立維珍妮幼兒園","維珍妮幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XS5","新北市","板橋分區","板橋區","新北市私立精緻之家幼兒園","精緻之家幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XG2","新北市","新莊分區","新莊區","新北市私立心慈幼兒園","心慈幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB2","新北市","新莊分區","五股區","新北市私立德寶幼兒園","德寶幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XS6","新北市","板橋分區","板橋區","新北市私立遠東幼兒園","遠東幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XG8","新北市","新莊分區","新莊區","新北市私立尼爾生幼兒園","尼爾生幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB4","新北市","新莊分區","泰山區","新北市私立及幼幼兒園","及幼幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XS9","新北市","三重分區","三重區","新北市私立吉德幼兒園","吉德幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB6","新北市","新莊分區","泰山區","新北市私立振德幼兒園","振德幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGB","新北市","新莊分區","新莊區","新北市私立凱達格蘭幼兒園","凱達格蘭幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB7","新北市","新莊分區","泰山區","新北市私立晴幼幼兒園","晴幼幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSB","新北市","三重分區","三重區","新北市私立仁慈幼兒園","仁慈幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGC","新北市","新莊分區","新莊區","新北市私立僑治亞頭前幼兒園","私立僑治亞頭前幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB8","新北市","新莊分區","泰山區","新北市私立黎明幼兒園","黎明幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGD","新北市","新莊分區","新莊區","新北市私立巧依斯幼兒園","巧依斯幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YB9","新北市","新莊分區","泰山區","財團法人天主教瑪利亞方濟各傳教女修會附設新北市私立曉明幼兒園","曉明幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSC","新北市","三重分區","三重區","新北市私立邦仁幼兒園","邦仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YBA","新北市","新莊分區","林口區","新北市私立心兒園幼兒園","心兒園幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGE","新北市","新莊分區","新莊區","新北市私立吉尼爾幼兒園","吉尼爾幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YBB","新北市","新莊分區","林口區","新北市私立心語幼兒園","心語幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSH","新北市","三重分區","三重區","新北市私立來來幼兒園","來來幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGF","新北市","新莊分區","新莊區","新北市私立吉米貝爾幼兒園","吉米貝爾幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011YBC","新北市","新莊分區","林口區","新北市私立文達幼兒園","文達幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSI","新北市","三重分區","三重區","新北市私立兒童天地幼兒園","兒童天地幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGG","新北市","新莊分區","新莊區","新北市私立惠文小熊森林幼兒園","惠文小熊幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014674","新北市","文山分區","新店區","新北市新店區屈尺國民小學","屈尺國小","國小,幼兒園,偏遠,公立","1921-01-01T00:00:00","02-26667490","02-26668259","231","新北市新店區屈尺路55號","t014674@mail.ntpc.edu.tw","http://www.ccyes.ntpc.edu.tw/","true","305175.95","2757305.47","121.54627300","24.92250900"
"011XGH","新北市","新莊分區","新莊區","新北市私立傑出幼兒園","傑出幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSK","新北市","三重分區","三重區","新北市私立上綸幼兒園","上綸幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014675","新北市","文山分區","新店區","新北市新店區龜山國民小學","龜山國小","國小,幼兒園,偏遠,公立","1960-01-01T00:00:00","02-26667317#66","02-26667421","231","新北市新店區新烏路三段99巷10號","ntpc.gses@gmail.com","http://www.gses.ntpc.edu.tw","true","305886.04","2755057.82","121.55321300","24.90219100"
"011XGI","新北市","新莊分區","新莊區","新北市私立育誠中榮幼兒園","育誠中榮幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014676","新北市","文山分區","深坑區","新北市深坑區深坑國民小學","深坑國小","偏遠,國小,幼兒園,公立","1899-01-01T00:00:00","02-26624675#285","02-26625808","222","新北市深坑區文化街45號","mis@tea.tskes.ntpc.edu.tw","http://www.tskes.ntpc.edu.tw","true","312267.27","2766118.91","121.61687500","25.00180200"
"011XSM","新北市","三重分區","三重區","新北市私立宥寶幼兒園","宥寶幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014677","新北市","文山分區","石碇區","新北市石碇區石碇國民小學","石碇國小","國小,幼兒園,偏遠,公立","1904-01-01T00:00:00","02-26631244","02-26632348","22342","新北市石碇區石碇西街15號","AP5347@ntpc.edu.tw","http://www.stes.ntpc.edu.tw","true","316521.15","2764860.71","121.65895500","24.99026300"
"011XGJ","新北市","新莊分區","新莊區","新北市私立建和幼兒園","建和幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XSN","新北市","三重分區","三重區","新北市私立子禕天地幼兒園","子禕天地幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014678","新北市","文山分區","石碇區","新北市石碇區和平國民小學","和平國小","國小,幼兒園,偏遠,公立","1959-01-01T00:00:00","02-26631405#211","02-26631431","22341","靜安路1段5號","xirongwei@gmail.com","https://www.hpps.ntpc.edu.tw/","true","0","0","",""
"011XGK","新北市","新莊分區","新莊區","新北市私立親親袋鼠幼兒園","親親袋鼠幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014679","新北市","文山分區","石碇區","新北市石碇區永定國民小學","永定國小","國小,幼兒園,偏遠,公立","1926-04-01T00:00:00","02-26631288#19","02-26632189","22341","新北市石碇區永定里靜安路一段245號","ydesschool@tydes.ntpc.edu.tw","http://www.tydes.ntpc.edu.tw","true","319444.12","2766817.27","121.68800700","25.00779500"
"011XSP","新北市","三重分區","三重區","新北市私立宜德幼兒園","宜德幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGQ","新北市","新莊分區","新莊區","建豐建設股份有限公司附設新北市私立卡爾維德幼兒園","卡爾維德幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014680","新北市","文山分區","石碇區","新北市石碇區雲海國民小學","雲海國小","偏遠,國小,公立","1920-01-01T00:00:00","02-26651715#34","02-26651598","22391","新北市石碇區北宜路5段坑內巷1號","her2682@gmail.com","http://www.whies.ntpc.edu.tw","true","314343.39","2760737.05","121.63719100","24.95312900"
"011XST","新北市","三重分區","三重區","新北市私立夏綠蒂幼兒園","夏綠蒂幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014682","新北市","文山分區","坪林區","新北市坪林區坪林國民小學","坪林國小","國小,幼兒園,偏遠,公立","1905-01-01T00:00:00","02-26656213","02-26657115","23241","新北市坪林區坪林街114號","ntpcplnes@plnes.ntpc.edu.tw","http://www.plnes.ntpc.edu.tw","true","321615.98","2758759.71","121.709106","24.934953"
"014685","新北市","文山分區","烏來區","新北市烏來區福山國民小學","福山國小","偏遠,國小,幼兒園,公立","1917-01-01T00:00:00","02-26616124#704","02-26616301","233","新北市烏來區福山里2鄰李茂岸56號","","https://www.fses.ntpc.edu.tw/index.php","true","300761.11","2741206.28","121.50197800","24.77731600"
"011XSX","新北市","三重分區","三重區","新北市私立復國幼兒園","復國幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014686","新北市","瑞芳分區","瑞芳區","新北市瑞芳區瑞芳國民小學","瑞芳國小","偏遠,國小,幼兒園,公立","1912-08-01T00:00:00","02-24972058#107","02-24970888","22441","新北市瑞芳區中山路2號","mis@ms.rfes.ntpc.edu.tw","https://www.rfes.ntpc.edu.tw","true","331129","2777987","121.80442200","25.10804800"
"014687","新北市","瑞芳分區","瑞芳區","新北市瑞芳區義方國民小學","義方國小","偏遠,國小,幼兒園,公立","1980-01-01T00:00:00","24970961","24969829","224","新北市瑞芳區龍山里10鄰逢甲路360號","yclin717@apps.ntpc.edu.tw","https://web.jfps.ntpc.edu.tw/","true","330893.06","2778544.3","121.80211600","25.11309200"
"011XSY","新北市","三重分區","三重區","新北市私立智仁幼兒園","智仁幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014688","新北市","瑞芳分區","瑞芳區","新北巿瑞芳區瑞柑國民小學","瑞柑國小","國小,幼兒園,偏遠,公立","1963-01-01T00:00:00","02-24971009#19","02-24960484","224","新北巿瑞芳區明燈路1段18巷13號","rges.ntpc@gmail.com","http://www.rges.ntpc.edu.tw","true","332979.41","2778145.4","121.82277800","25.10937800"
"014689","新北市","瑞芳分區","瑞芳區","新北市瑞芳區瑞濱國民小學","瑞濱國小","國小,幼兒園,偏遠,公立","1964-01-01T00:00:00","24978184","02-24972625","224","新北市瑞芳區瑞濱路34號","ingrindlee@gmail.com","http://www.jpes.ntpc.edu.tw/","true","332688.69","2779379.35","121.81997000","25.12053300"
"011XSZ","新北市","三重分區","三重區","新北市私立茱莉亞園幼兒園","茱莉亞園幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014690","新北市","瑞芳分區","瑞芳區","新北市瑞芳區九份國民小學","九份國小","國小,幼兒園,偏遠,公立","1910-01-01T00:00:00","02-24972263#37","02-24968712","224","新北市瑞芳區永慶里崙頂路145號","newjfes@gmail.com","http://www.jfes.ntpc.edu.tw","true","335084.59","2777909.38","121.84363500","25.10713000"
"014691","新北市","瑞芳分區","瑞芳區","新北市瑞芳區瓜山國民小學","瓜山國小","國小,幼兒園,偏遠,公立","1918-01-01T00:00:00","02-24962036#168","02-24961364","22450","新北市瑞芳區石山里五號路306號","","http://www.gsps.ntpc.edu.tw","true","336406.97","2778363.43","121.85677500","25.11115300"
"011XT0","新北市","三重分區","三重區","新北市私立新欣欣幼兒園","新欣欣幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9E","新北市","三重分區","蘆洲區","新北市立蘆洲幼兒園","新北市立蘆洲幼兒園","幼兒園,公立,一般","2005-08-19T00:00:00","02-82852747","02-82852736","247","新北市蘆洲區永樂里3鄰永平街1號2樓","","http://2145212.blogspot.com/","true","296315.36","2775864.61","121.45917300","25.09035800"
"011XGR","新北市","新莊分區","新莊區","新北市私立永錡光華幼兒園","永錡光華幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9F","新北市","板橋分區","板橋區","新北市立板橋幼兒園","板橋幼兒園","幼兒園,公立,一般","1993-08-01T00:00:00","02-29688299","02-29688198","220","板橋區中正路375巷48號","","http://29688299.blogspot.com/","true","0","0","",""
"011XT4","新北市","雙和分區","中和區","新北市私立兆元幼兒園","兆元幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XGZ","新北市","新莊分區","新莊區","新北市私立永錡裕民幼兒園","永錡裕民幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9H","新北市","三重分區","三重區","新北市立三重幼兒園","新北市立三重幼兒園","幼兒園,公立,一般","2012-08-01T00:00:00","","","241","新北市三重區新北大道一段9號2樓","ntpc59302@ms.ntpc.gov.tw","http://sanchong68174646.blogspot.com/","true","299356.35","2772638.72","121.48920500","25.06113900"
"014X9I","新北市","雙和分區","永和區","新北市立永和幼兒園","永和幼兒園","幼兒園,公立,一般","2005-11-18T00:00:00","02-29483199","02-29489099","234","新北市永和區民權路60號3樓","","https://preschool-yonghe.blogspot.com/","true","302482.1","2765658.62","121.51992000","24.99801700"
"011XT5","新北市","雙和分區","中和區","新北市私立辰修幼兒園","辰修幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XH0","新北市","新莊分區","新莊區","新北市私立健群幼兒園","健群幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9K","新北市","新莊分區","新莊區","新北市立新莊幼兒園","新莊幼兒園","幼兒園,公立,一般","1978-08-01T00:00:00","02-89920105#19","02-29900104","242","新北市新莊區中港路350號","ntpc62523@ms.ntpc.gov.tw","https://xinzhuang89920105.blogspot.com/","true","295604.74","2770983.49","121.45196700","25.04631300"
"011XH1","新北市","新莊分區","新莊區","新北市私立塏地安幼兒園","塏地安幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9L","新北市","文山分區","新店區","新北市立新店幼兒園","新店幼兒園","幼兒園,公立,一般","2012-08-21T00:00:00","","","231","新北市新店區新和街109號","ntpc59306@ntpc.gov.tw","http://xindianyochien.blogspot.com/","true","302660.43","2764442.82","121.52164100","24.98703500"
"011XT7","新北市","雙和分區","中和區","新北市私立巧佑幼兒園","巧佑幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"014X9M","新北市","三鶯分區","樹林區","新北市立樹林幼兒園","樹林幼兒園","幼兒園,公立,一般","2012-08-01T00:00:00","02-26838354","02-86755745","238","新北市樹林區文化街15號","","https://shulin26871531.blogspot.com/","true","292366.62","2764446.92","121.41967500","24.98739400"
"011XH3","新北市","新莊分區","新莊區","新北市私立榮欣幼兒園","榮欣幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
"011XT8","新北市","雙和分區","中和區","新北市私立布朗尼幼兒園","布朗尼幼兒園","一般,幼兒園,私立","2048-12-12T00:00:00","","","","","","","true","","","",""
